date,team_abbr,game_pk,relief_appearances,relief_ip
2024-09-02,DET,745373,3,6.0
2024-09-02,HOU,746668,3,3.3333
2024-09-02,KCR,746265,4,4.0
2024-09-02,LAD,747155,5,3.3333
2024-09-02,MIL,745947,2,3.6667
2024-09-02,MIN,745046,5,5.3333
2024-09-02,NYM,745779,2,2.0
2024-09-02,NYY,744972,3,3.0
2024-09-02,PIT,746833,3,2.6667
2024-09-02,SDP,745373,3,3.0
2024-09-02,SEA,745619,2,2.0
2024-09-02,STL,745947,2,3.0
2024-09-02,TBR,745046,4,5.0
2024-09-02,TEX,744972,1,4.0
2024-09-03,ARI,745293,3,2.3333
2024-09-03,ATH,745615,1,3.0
2024-09-03,ATL,747079,2,2.0
2024-09-03,BAL,746991,2,1.6667
2024-09-03,BOS,745778,2,2.0
2024-09-03,CHC,746834,3,4.0
2024-09-03,CHW,746991,4,6.3333
2024-09-03,CLE,746264,3,3.0
2024-09-03,COL,747079,3,3.0
2024-09-03,KCR,746264,5,3.3333
2024-09-03,LAA,746185,5,4.0
2024-09-03,LAD,746185,5,5.0
2024-09-03,MIA,746020,3,3.3333
2024-09-03,MIL,745944,6,7.0
2024-09-03,MIN,745047,3,3.0
2024-09-03,NYM,745778,3,3.0
2024-09-03,NYY,744968,4,2.3333
2024-09-03,PHI,744891,6,8.3333
2024-09-03,PIT,746834,3,4.0
2024-09-03,SEA,745615,2,1.3333
2024-09-03,SFG,745293,3,6.3333
2024-09-03,STL,745944,5,7.3333
2024-09-03,TBR,745047,3,3.0
2024-09-03,TEX,744968,5,4.0
2024-09-03,TOR,744891,6,3.6666
2024-09-03,WSN,746020,3,3.3333
2024-09-04,ARI,745290,3,3.0
2024-09-04,ATH,745614,1,3.0
2024-09-04,ATL,747075,4,4.0
2024-09-04,BAL,746990,5,4.6667
2024-09-04,BOS,745776,5,2.9999
2024-09-04,CHC,746835,2,2.0
2024-09-04,CHW,746990,3,3.3333
2024-09-04,CIN,746666,1,3.3333
2024-09-04,CLE,746262,3,4.0
2024-09-04,COL,747075,3,3.0
2024-09-04,DET,745370,5,5.3334
2024-09-04,HOU,746666,5,7.3333
2024-09-04,KCR,746262,2,2.0
2024-09-04,LAA,746178,2,2.3333
2024-09-04,LAD,746178,2,3.0
2024-09-04,MIA,746019,4,4.0
2024-09-04,MIL,745938,4,6.0
2024-09-04,MIN,745045,3,7.0
2024-09-04,NYM,745776,5,4.9999
2024-09-04,NYY,744964,5,4.3333
2024-09-04,PHI,744887,2,2.0
2024-09-04,PIT,746835,4,5.0
2024-09-04,SDP,745370,7,7.3333
2024-09-04,SEA,745614,4,3.0
2024-09-04,SFG,745290,3,6.0
2024-09-04,STL,745938,3,3.0
2024-09-04,TBR,745045,4,7.0
2024-09-04,TEX,744964,3,2.0
2024-09-04,TOR,744887,3,3.0
2024-09-04,WSN,746019,4,3.3333
2024-09-05,ARI,745289,2,1.0
2024-09-05,ATH,745612,5,5.0
2024-09-05,ATL,747073,3,3.0
2024-09-05,CIN,746664,2,2.6667
2024-09-05,COL,747073,1,1.0
2024-09-05,DET,745369,3,3.6667
2024-09-05,HOU,746664,2,2.0
2024-09-05,LAA,744966,1,2.0
2024-09-05,MIA,746021,3,3.6667
2024-09-05,MIN,745042,2,2.3333
2024-09-05,PHI,746021,4,4.0
2024-09-05,PIT,745451,5,4.0
2024-09-05,SDP,745369,4,2.6667
2024-09-05,SEA,745612,4,4.0
2024-09-05,SFG,745289,5,8.0
2024-09-05,TBR,745042,2,2.0
2024-09-05,TEX,744966,3,3.0
2024-09-05,WSN,745451,4,3.0
2024-09-06,ARI,746343,2,3.3333
2024-09-06,ATH,745611,7,8.6667
2024-09-06,ATL,747074,2,2.0
2024-09-06,BAL,746993,3,3.0
2024-09-06,BOS,746912,3,3.0
2024-09-06,CHC,746832,3,4.0
2024-09-06,CHW,746912,3,2.0
2024-09-06,CIN,745777,5,8.0
2024-09-06,CLE,746104,3,3.0
2024-09-06,COL,745941,3,3.0
2024-09-06,DET,745611,7,6.6667
2024-09-06,HOU,746343,2,2.0
2024-09-06,KCR,746257,3,3.0
2024-09-06,LAA,744967,3,3.0
2024-09-06,LAD,746104,3,3.0
2024-09-06,MIA,746016,5,7.0
2024-09-06,MIL,745941,1,3.0
2024-09-06,MIN,746257,2,3.0
2024-09-06,NYM,745777,3,3.3333
2024-09-06,NYY,746832,3,3.0
2024-09-06,PHI,746016,2,3.0
2024-09-06,SDP,745371,3,3.0
2024-09-06,SEA,745131,3,3.0
2024-09-06,SFG,745371,2,3.3333
2024-09-06,STL,745131,5,4.3334
2024-09-06,TBR,746993,2,2.0
2024-09-06,TEX,744967,2,6.3334
2024-09-06,TOR,747074,2,2.0
2024-09-07,ARI,746344,3,4.0
2024-09-07,ATH,745613,3,3.0
2024-09-07,ATL,747076,5,4.0
2024-09-07,BAL,746986,4,3.3333
2024-09-07,BOS,746911,4,4.0
2024-09-07,CHC,746829,3,3.3333
2024-09-07,CHW,746911,5,6.0
2024-09-07,CIN,745775,1,3.0
2024-09-07,CLE,746099,5,7.3333
2024-09-07,COL,745942,4,4.3333
2024-09-07,DET,745613,4,8.3333
2024-09-07,HOU,746344,3,3.0
2024-09-07,KCR,746259,2,4.0
2024-09-07,LAA,744963,3,3.0
2024-09-07,LAD,746099,6,8.0
2024-09-07,MIA,746018,4,4.3333
2024-09-07,MIL,745942,2,3.0
2024-09-07,MIN,746259,2,1.0
2024-09-07,NYM,745775,3,2.3333
2024-09-07,NYY,746829,1,4.3333
2024-09-07,PHI,746018,3,3.3333
2024-09-07,PIT,745456,4,3.0
2024-09-07,SDP,745372,3,3.0
2024-09-07,SEA,745125,0,0.0
2024-09-07,SFG,745372,3,3.0
2024-09-07,STL,745125,3,2.3333
2024-09-07,TBR,746986,3,3.6667
2024-09-07,TEX,744963,5,4.0
2024-09-07,TOR,747076,4,3.0
2024-09-07,WSN,745456,6,5.6666
2024-09-08,ARI,746345,4,4.3333
2024-09-08,ATH,745616,5,4.0
2024-09-08,ATL,747072,5,5.0
2024-09-08,BAL,746989,2,3.0
2024-09-08,BOS,746910,4,3.3333
2024-09-08,CHC,746827,2,3.0
2024-09-08,CHW,746910,3,3.0
2024-09-08,CIN,745774,5,4.3333
2024-09-08,CLE,746098,4,3.0
2024-09-08,COL,745940,3,3.0
2024-09-08,DET,745616,3,8.0
2024-09-08,HOU,746345,5,6.0
2024-09-08,KCR,746258,2,2.0
2024-09-08,LAA,744965,4,7.0
2024-09-08,LAD,746098,2,1.6667
2024-09-08,MIA,746017,2,2.0
2024-09-08,MIL,745940,3,4.3333
2024-09-08,MIN,746258,3,3.6667
2024-09-08,NYM,745774,3,2.3333
2024-09-08,NYY,746827,2,2.0
2024-09-08,PHI,746017,4,5.6667
2024-09-08,PIT,745453,2,2.0
2024-09-08,SDP,745368,3,4.6667
2024-09-08,SEA,745128,4,6.0
2024-09-08,SFG,745368,5,4.6667
2024-09-08,STL,745128,3,7.0
2024-09-08,TBR,746989,4,4.0
2024-09-08,TEX,744965,3,3.0
2024-09-08,TOR,747072,6,5.0
2024-09-08,WSN,745453,2,2.0
2024-09-09,ATL,747090,2,2.3333
2024-09-09,BAL,746909,4,3.3334
2024-09-09,BOS,746909,2,3.6667
2024-09-09,CHC,746101,5,4.6667
2024-09-09,CHW,746746,4,6.3333
2024-09-09,CIN,747090,2,2.0
2024-09-09,CLE,746746,3,2.0
2024-09-09,KCR,745698,3,3.0
2024-09-09,LAA,745860,1,3.0
2024-09-09,LAD,746101,3,4.0
2024-09-09,MIA,745454,3,2.6667
2024-09-09,MIN,745860,3,5.0
2024-09-09,NYM,744888,4,3.0
2024-09-09,NYY,745698,3,3.0
2024-09-09,PHI,745534,3,3.0
2024-09-09,PIT,745454,3,3.0
2024-09-09,TBR,745534,5,7.6666
2024-09-09,TOR,744888,4,7.0
2024-09-10,ARI,747152,4,4.0
2024-09-10,ATH,746346,6,6.0
2024-09-10,ATL,744807,3,8.0
2024-09-10,BAL,746907,3,3.0
2024-09-10,BOS,746907,3,2.6666
2024-09-10,CHC,746097,2,2.0
2024-09-10,CHW,746747,2,3.6667
2024-09-10,CIN,745126,4,4.0
2024-09-10,CLE,746747,6,7.0001
2024-09-10,COL,746428,4,4.0
2024-09-10,DET,746428,0,0.0
2024-09-10,HOU,746346,5,5.3333
2024-09-10,KCR,745694,2,2.0
2024-09-10,LAA,745856,2,2.3333
2024-09-10,LAD,746097,5,5.0
2024-09-10,MIA,745446,1,3.0
2024-09-10,MIL,745291,3,3.6667
2024-09-10,MIN,745856,1,2.0
2024-09-10,NYM,744886,3,3.6667
2024-09-10,NYY,745694,2,3.6667
2024-09-10,PHI,745535,4,3.6667
2024-09-10,PIT,745446,6,7.0
2024-09-10,SDP,745210,4,3.9999
2024-09-10,SEA,745210,4,4.0
2024-09-10,SFG,745291,3,4.0
2024-09-10,STL,745126,3,4.0
2024-09-10,TBR,745535,4,2.0
2024-09-10,TEX,747152,3,2.9999
2024-09-10,TOR,744886,4,3.0
2024-09-10,WSN,744807,5,5.3334
2024-09-11,ARI,747154,4,5.0
2024-09-11,ATH,746342,3,2.3333
2024-09-11,ATL,744804,2,2.0
2024-09-11,BAL,746908,4,2.3333
2024-09-11,BOS,746908,4,4.0
2024-09-11,CHC,746100,5,5.0
2024-09-11,CHW,746745,5,6.0
2024-09-11,CIN,745127,4,3.0
2024-09-11,CLE,746745,4,4.6666
2024-09-11,COL,746425,3,4.6667
2024-09-11,DET,746425,3,4.3333
2024-09-11,HOU,746342,3,4.0
2024-09-11,KCR,745697,3,4.3333
2024-09-11,LAA,745857,3,2.3333
2024-09-11,LAD,746100,5,4.6667
2024-09-11,MIA,745450,3,6.0
2024-09-11,MIL,745285,3,4.0
2024-09-11,MIN,745857,5,5.6667
2024-09-11,NYM,744881,4,2.3333
2024-09-11,NYY,745697,5,6.0
2024-09-11,PHI,745525,3,3.0
2024-09-11,PIT,745450,3,1.6667
2024-09-11,SDP,745214,3,3.0
2024-09-11,SEA,745214,3,2.3333
2024-09-11,SFG,745285,2,4.0
2024-09-11,STL,745127,4,4.0
2024-09-11,TBR,745525,2,2.6667
2024-09-11,TEX,747154,2,4.3333
2024-09-11,TOR,744881,2,1.0
2024-09-11,WSN,744804,3,3.0
2024-09-12,ATH,746337,2,1.0
2024-09-12,BOS,745695,5,3.6666
2024-09-12,CIN,745129,2,3.0
2024-09-12,CLE,746591,3,3.6666
2024-09-12,COL,746427,4,3.3333
2024-09-12,DET,746427,3,3.0
2024-09-12,HOU,746337,3,2.6667
2024-09-12,MIA,744805,3,4.0
2024-09-12,MIL,745288,3,3.0
2024-09-12,NYY,745695,4,5.0
2024-09-12,SEA,745208,4,3.0
2024-09-12,SFG,745288,3,4.0
2024-09-12,STL,745129,2,3.0
2024-09-12,TBR,746591,5,7.0
2024-09-12,TEX,745208,5,5.0
2024-09-12,WSN,744805,4,2.6667
2024-09-13,ARI,747153,4,4.0
2024-09-13,ATH,746744,3,3.6667
2024-09-13,ATL,747069,3,3.0
2024-09-13,BAL,746423,2,1.3333
2024-09-13,BOS,745696,4,3.0
2024-09-13,CHC,746509,3,2.0
2024-09-13,CHW,746744,4,5.0
2024-09-13,CIN,745855,4,2.6666
2024-09-13,CLE,746586,2,3.0
2024-09-13,COL,746509,3,3.0
2024-09-13,DET,746423,3,7.6667
2024-09-13,HOU,746181,2,2.0
2024-09-13,KCR,745447,3,3.6666
2024-09-13,LAA,746181,4,7.0
2024-09-13,LAD,747069,4,6.0
2024-09-13,MIA,744800,2,2.0
2024-09-13,MIL,747153,4,4.0
2024-09-13,MIN,745855,2,2.3333
2024-09-13,NYM,745529,2,2.0
2024-09-13,NYY,745696,2,3.3333
2024-09-13,PHI,745529,4,4.6667
2024-09-13,PIT,745447,3,5.0
2024-09-13,SDP,745286,3,3.0
2024-09-13,SEA,745207,5,4.0
2024-09-13,SFG,745286,4,5.0001
2024-09-13,STL,744882,3,5.3333
2024-09-13,TBR,746586,3,3.0
2024-09-13,TEX,745207,4,4.3333
2024-09-13,TOR,744882,4,4.0
2024-09-13,WSN,744800,3,4.0
2024-09-14,ARI,747148,3,7.3333
2024-09-14,ATH,746740,3,4.0
2024-09-14,ATL,747070,3,3.0
2024-09-14,BAL,746422,2,2.0
2024-09-14,BOS,745689,4,3.6667
2024-09-14,CHC,746508,4,3.3333
2024-09-14,CHW,746740,3,4.0
2024-09-14,CIN,745858,1,3.0
2024-09-14,CLE,746584,4,4.0
2024-09-14,COL,746508,4,3.0
2024-09-14,DET,746422,4,8.0
2024-09-14,HOU,746177,4,4.0
2024-09-14,KCR,745448,5,4.0
2024-09-14,LAA,746177,3,4.0
2024-09-14,LAD,747070,5,5.0
2024-09-14,MIA,744803,2,2.6667
2024-09-14,MIL,747148,2,3.0
2024-09-14,MIN,745858,4,6.0
2024-09-14,NYM,745528,3,2.0
2024-09-14,NYY,745689,2,4.6667
2024-09-14,PHI,745528,4,6.0
2024-09-14,PIT,745448,3,3.0
2024-09-14,SDP,745284,2,3.0
2024-09-14,SEA,745209,3,3.0
2024-09-14,SFG,745284,4,5.0
2024-09-14,STL,744884,2,2.6667
2024-09-14,TBR,746584,2,6.0
2024-09-14,TEX,745209,2,4.3333
2024-09-14,TOR,744884,2,2.0
2024-09-14,WSN,744803,3,3.0
2024-09-15,ARI,747151,6,5.0
2024-09-15,ATH,746741,2,2.0
2024-09-15,ATL,747071,4,3.0
2024-09-15,BAL,746419,3,3.0
2024-09-15,BOS,745693,4,3.6666
2024-09-15,CHC,746506,3,3.0
2024-09-15,CHW,746741,3,4.0
2024-09-15,CIN,745852,3,2.6667
2024-09-15,CLE,746585,4,4.0
2024-09-15,COL,746506,4,6.6667
2024-09-15,DET,746419,3,3.9999
2024-09-15,HOU,746180,4,3.0
2024-09-15,KCR,745449,2,3.0
2024-09-15,LAA,746180,4,5.6666
2024-09-15,LAD,747071,3,3.0
2024-09-15,MIA,744801,3,3.0
2024-09-15,MIL,747151,5,5.9999
2024-09-15,MIN,745852,3,5.3333
2024-09-15,NYM,745530,2,1.0
2024-09-15,NYY,745693,5,3.6667
2024-09-15,PHI,745530,2,2.0
2024-09-15,PIT,745449,5,5.0
2024-09-15,SDP,745287,5,5.0
2024-09-15,SEA,745206,2,2.0
2024-09-15,SFG,745287,6,5.0
2024-09-15,STL,744883,3,3.0
2024-09-15,TBR,746585,3,3.6667
2024-09-15,TEX,745206,2,3.0
2024-09-15,TOR,744883,5,4.6667
2024-09-15,WSN,744801,4,3.0
2024-09-16,ARI,746502,3,2.3334
2024-09-16,ATH,746828,2,7.0
2024-09-16,ATL,747067,3,3.0
2024-09-16,CHC,746828,2,3.0
2024-09-16,CHW,746179,3,2.3334
2024-09-16,CLE,746588,5,6.3333
2024-09-16,COL,746502,3,6.0
2024-09-16,DET,746260,5,6.6667
2024-09-16,HOU,745367,3,3.0
2024-09-16,KCR,746260,5,4.3334
2024-09-16,LAA,746179,3,3.6667
2024-09-16,LAD,747067,4,5.0
2024-09-16,MIL,745939,2,4.0
2024-09-16,MIN,746588,2,1.6666
2024-09-16,NYM,745773,3,3.0
2024-09-16,PHI,745939,3,3.0
2024-09-16,PIT,745130,2,2.0
2024-09-16,SDP,745367,3,3.0
2024-09-16,STL,745130,2,2.0
2024-09-16,WSN,745773,3,2.0
2024-09-17,ARI,746503,3,3.3333
2024-09-17,ATH,746830,5,4.0
2024-09-17,ATL,746659,3,4.0
2024-09-17,BAL,746987,4,5.6667
2024-09-17,BOS,745044,1,3.3333
2024-09-17,CHC,746830,3,4.0
2024-09-17,CHW,746176,2,3.0
2024-09-17,CIN,746659,6,7.6667
2024-09-17,CLE,746587,4,4.0
2024-09-17,COL,746503,3,2.3333
2024-09-17,DET,746261,4,5.6667
2024-09-17,HOU,745366,4,4.0
2024-09-17,KCR,746261,3,3.0
2024-09-17,LAA,746176,3,3.0
2024-09-17,LAD,746015,5,6.0
2024-09-17,MIA,746015,5,5.3333
2024-09-17,MIL,745935,3,3.3333
2024-09-17,MIN,746587,5,4.3333
2024-09-17,NYM,745772,3,3.0
2024-09-17,NYY,745205,2,4.0
2024-09-17,PHI,745935,2,2.0
2024-09-17,PIT,745122,2,2.3333
2024-09-17,SDP,745366,4,3.0
2024-09-17,SEA,745205,3,4.3333
2024-09-17,SFG,746987,4,3.0
2024-09-17,STL,745122,3,3.0
2024-09-17,TBR,745044,2,2.0
2024-09-17,TEX,744961,4,4.3333
2024-09-17,TOR,744961,6,4.3334
2024-09-17,WSN,745772,4,4.3333
2024-09-18,ARI,746500,3,2.6667
2024-09-18,ATH,746831,4,4.3333
2024-09-18,ATL,746662,3,3.0
2024-09-18,BAL,746988,3,3.0
2024-09-18,BOS,745040,5,5.0
2024-09-18,CHC,746831,6,6.3333
2024-09-18,CHW,746172,7,9.3333
2024-09-18,CIN,746662,3,3.0
2024-09-18,CLE,746582,3,3.3333
2024-09-18,COL,746500,5,7.0
2024-09-18,DET,746254,3,4.0
2024-09-18,HOU,745365,1,1.0
2024-09-18,KCR,746254,4,6.3333
2024-09-18,LAA,746172,6,6.0
2024-09-18,LAD,746014,4,4.0
2024-09-18,MIA,746014,3,4.6667
2024-09-18,MIL,745933,4,4.0
2024-09-18,MIN,746582,3,2.3333
2024-09-18,NYM,745771,2,2.0
2024-09-18,NYY,745199,4,4.0001
2024-09-18,PHI,745933,2,1.3333
2024-09-18,PIT,745121,5,3.3333
2024-09-18,SDP,745365,1,0.6667
2024-09-18,SEA,745199,3,4.0
2024-09-18,SFG,746988,4,3.3333
2024-09-18,STL,745121,2,3.3333
2024-09-18,TBR,745040,3,3.0
2024-09-18,TEX,744959,2,2.0
2024-09-18,TOR,744959,1,2.0
2024-09-18,WSN,745771,3,4.6667
2024-09-19,ARI,745937,2,2.0
2024-09-19,ATL,746663,3,4.0
2024-09-19,BAL,746985,4,3.0
2024-09-19,BOS,745041,3,2.3333
2024-09-19,CHC,746823,5,4.0
2024-09-19,CIN,746663,2,5.0
2024-09-19,CLE,746579,6,5.6667
2024-09-19,HOU,746341,3,3.0
2024-09-19,LAA,746341,3,3.0
2024-09-19,LAD,746011,2,3.0
2024-09-19,MIA,746011,5,6.6667
2024-09-19,MIL,745937,4,5.0
2024-09-19,MIN,746579,5,4.6667
2024-09-19,NYM,745769,4,3.0
2024-09-19,NYY,745204,3,3.0
2024-09-19,PHI,745769,4,4.6667
2024-09-19,PIT,745120,3,3.0
2024-09-19,SEA,745204,4,3.6667
2024-09-19,SFG,746985,3,3.6667
2024-09-19,STL,745120,4,3.0
2024-09-19,TBR,745041,2,2.0
2024-09-19,TEX,744962,4,6.0
2024-09-19,TOR,744962,4,4.0
2024-09-19,WSN,746823,3,3.6667
2024-09-20,ARI,745934,4,4.0
2024-09-20,ATH,745606,6,5.0
2024-09-20,ATL,746013,3,2.0
2024-09-20,BAL,746984,2,2.0
2024-09-20,BOS,746905,7,7.0
2024-09-20,CHC,746824,3,3.0
2024-09-20,CHW,745364,5,5.0
2024-09-20,CIN,746661,2,3.0
2024-09-20,CLE,745123,2,4.0
2024-09-20,COL,746094,2,2.0
2024-09-20,DET,746984,2,7.0
2024-09-20,HOU,746340,5,4.3333
2024-09-20,KCR,746256,3,3.3333
2024-09-20,LAA,746340,3,5.3333
2024-09-20,LAD,746094,7,8.0
2024-09-20,MIA,746013,4,3.6667
2024-09-20,MIL,745934,4,5.0
2024-09-20,MIN,746905,8,7.0
2024-09-20,NYM,745770,5,5.3333
2024-09-20,NYY,745606,1,1.0
2024-09-20,PHI,745770,4,4.0
2024-09-20,PIT,746661,2,4.6667
2024-09-20,SDP,745364,4,4.0
2024-09-20,SEA,744960,3,3.0
2024-09-20,SFG,746256,4,3.3333
2024-09-20,STL,745123,1,3.0
2024-09-20,TBR,745043,5,4.6667
2024-09-20,TEX,744960,2,6.0
2024-09-20,TOR,745043,2,2.0
2024-09-20,WSN,746824,4,3.0
2024-09-21,ARI,745936,3,4.0
2024-09-21,ATH,745610,2,4.0
2024-09-21,ATL,746012,3,3.0
2024-09-21,BAL,746983,6,5.0
2024-09-21,CHC,746826,3,3.6667
2024-09-21,CHW,745360,2,3.0
2024-09-21,CIN,746660,4,4.0
2024-09-21,CLE,745124,4,4.0
2024-09-21,COL,746096,4,4.3334
2024-09-21,DET,746983,4,7.0
2024-09-21,HOU,746338,3,3.0
2024-09-21,KCR,746255,3,3.6667
2024-09-21,LAA,746338,4,6.0
2024-09-21,LAD,746096,3,3.6667
2024-09-21,MIA,746012,4,3.3333
2024-09-21,MIL,745936,4,4.6667
2024-09-21,NYM,745768,2,2.0
2024-09-21,NYY,745610,2,3.0
2024-09-21,PHI,745768,4,3.0
2024-09-21,PIT,746660,3,3.0
2024-09-21,SDP,745360,4,3.6667
2024-09-21,SEA,744958,5,4.0001
2024-09-21,SFG,746255,2,4.0
2024-09-21,STL,745124,4,3.0
2024-09-21,TBR,745038,4,4.0
2024-09-21,TEX,744958,5,5.3334
2024-09-21,TOR,745038,4,3.9999
2024-09-21,WSN,746826,2,2.0
2024-09-22,ARI,745929,4,3.6667
2024-09-22,ATH,745608,5,5.0
2024-09-22,ATL,746010,5,5.0
2024-09-22,BAL,746982,4,4.0
2024-09-22,BOS,746906,1,1.3333
2024-09-22,CHC,746825,2,2.0
2024-09-22,CHW,745358,3,2.0
2024-09-22,CIN,746657,5,6.0
2024-09-22,CLE,745118,3,2.3333
2024-09-22,COL,746092,4,3.0
2024-09-22,DET,746982,5,7.0
2024-09-22,HOU,746339,4,3.0
2024-09-22,KCR,746253,1,2.0
2024-09-22,LAA,746339,5,4.6667
2024-09-22,LAD,746092,4,6.0
2024-09-22,MIA,746010,5,5.0
2024-09-22,MIL,745929,5,6.3333
2024-09-22,MIN,746906,4,3.3333
2024-09-22,NYM,745767,3,5.0
2024-09-22,NYY,745608,4,3.6667
2024-09-22,PHI,745767,1,1.0
2024-09-22,PIT,746657,4,4.0
2024-09-22,SDP,745358,3,2.6667
2024-09-22,SEA,744955,3,2.6667
2024-09-22,SFG,746253,3,3.0
2024-09-22,STL,745118,2,2.0
2024-09-22,TBR,745036,5,3.0
2024-09-22,TEX,744955,3,3.3333
2024-09-22,TOR,745036,4,6.6667
2024-09-22,WSN,746825,4,4.0
2024-09-23,ARI,747150,3,4.3333
2024-09-23,BOS,744885,4,4.0
2024-09-23,CHC,745527,2,7.0
2024-09-23,HOU,746334,4,3.0
2024-09-23,PHI,745527,3,3.0
2024-09-23,SEA,746334,2,2.0
2024-09-23,SFG,747150,4,4.0
2024-09-23,TOR,744885,5,4.6667
2024-09-24,ARI,747149,3,6.3333
2024-09-24,ATH,745605,5,4.3333
2024-09-24,ATL,747068,2,2.0
2024-09-24,BAL,745688,6,4.0001
2024-09-24,BOS,744876,7,6.0
2024-09-24,CHC,745526,4,5.0
2024-09-24,CHW,746743,3,3.0
2024-09-24,CIN,746581,4,4.0
2024-09-24,CLE,746581,2,2.0
2024-09-24,COL,746504,3,3.0
2024-09-24,DET,746421,1,2.0
2024-09-24,HOU,746336,3,3.3333
2024-09-24,KCR,744802,4,4.0
2024-09-24,LAA,746743,2,1.0
2024-09-24,LAD,746093,4,5.0
2024-09-24,MIA,745851,3,4.0
2024-09-24,MIL,745441,5,5.0
2024-09-24,MIN,745851,4,4.0
2024-09-24,NYM,747068,4,4.0
2024-09-24,NYY,745688,4,3.6667
2024-09-24,PHI,745526,3,7.6667
2024-09-24,PIT,745441,3,4.0
2024-09-24,SDP,746093,5,4.0
2024-09-24,SEA,746336,2,2.0
2024-09-24,SFG,747149,2,3.0
2024-09-24,STL,746504,4,4.0
2024-09-24,TBR,746421,2,3.0
2024-09-24,TEX,745605,2,1.3333
2024-09-24,TOR,744876,5,5.0
2024-09-24,WSN,744802,3,5.0
2024-09-25,ARI,747144,3,3.0
2024-09-25,ATH,745607,3,6.0
2024-09-25,BAL,745690,5,4.3333
2024-09-25,BOS,744877,3,3.0
2024-09-25,CHC,745521,3,3.6667
2024-09-25,CHW,746742,5,6.3333
2024-09-25,CIN,746583,3,3.0
2024-09-25,CLE,746583,6,7.3333
2024-09-25,COL,746501,2,4.0
2024-09-25,DET,746420,5,6.3333
2024-09-25,HOU,746331,3,3.0
2024-09-25,KCR,744795,5,6.6667
2024-09-25,LAA,746742,5,4.3333
2024-09-25,LAD,746095,4,4.0
2024-09-25,MIA,745854,3,3.0
2024-09-25,MIL,745442,2,2.6667
2024-09-25,MIN,745854,6,8.0
2024-09-25,NYY,745690,3,5.6666
2024-09-25,PHI,745521,4,4.3333
2024-09-25,PIT,745442,2,2.0
2024-09-25,SDP,746095,4,3.0
2024-09-25,SEA,746331,4,3.0
2024-09-25,SFG,747144,5,5.3333
2024-09-25,STL,746501,3,2.0
2024-09-25,TBR,746420,3,3.3334
2024-09-25,TEX,745607,3,5.3333
2024-09-25,TOR,744877,3,3.0
2024-09-25,WSN,744795,4,4.0
2024-09-26,ATH,745609,4,3.6667
2024-09-26,BAL,745691,4,2.9999
2024-09-26,CHW,746738,2,2.6667
2024-09-26,COL,746495,4,4.6667
2024-09-26,DET,746415,3,5.0
2024-09-26,KCR,744796,4,4.0
2024-09-26,LAA,746738,2,3.6667
2024-09-26,LAD,746088,4,4.0
2024-09-26,MIA,745853,7,8.0
2024-09-26,MIL,745443,4,3.0
2024-09-26,MIN,745853,8,8.6666
2024-09-26,NYY,745691,3,2.3334
2024-09-26,PIT,745443,5,4.0
2024-09-26,SDP,746088,3,1.6667
2024-09-26,STL,746495,4,4.0
2024-09-26,TBR,746415,3,3.0
2024-09-26,TEX,745609,1,3.3333
2024-09-26,WSN,744796,4,3.6667
2024-09-27,ARI,747145,4,3.3333
2024-09-27,ATH,745202,2,2.0
2024-09-27,ATL,747065,1,0.3333
2024-09-27,BAL,745847,3,3.3333
2024-09-27,BOS,746904,2,2.3333
2024-09-27,CHC,746822,2,2.0
2024-09-27,CHW,746417,4,4.0
2024-09-27,CIN,746822,0,0.0
2024-09-27,CLE,746580,4,5.3334
2024-09-27,COL,746494,4,5.6667
2024-09-27,DET,746417,4,7.0
2024-09-27,HOU,746580,3,4.0
2024-09-27,KCR,747065,1,2.0
2024-09-27,LAA,746173,3,4.0
2024-09-27,LAD,746494,4,7.9999
2024-09-27,MIA,744879,3,3.9999
2024-09-27,MIL,745930,3,5.0
2024-09-27,MIN,745847,3,3.3333
2024-09-27,NYM,745930,4,4.3333
2024-09-27,NYY,745692,4,3.6667
2024-09-27,PHI,744797,5,6.0
2024-09-27,PIT,745692,5,4.6667
2024-09-27,SDP,747145,4,3.6667
2024-09-27,SEA,745202,4,4.0
2024-09-27,SFG,745280,4,5.3333
2024-09-27,STL,745280,4,4.0
2024-09-27,TBR,746904,3,3.0
2024-09-27,TEX,746173,6,5.0
2024-09-27,TOR,744879,4,6.0
2024-09-27,WSN,744797,4,4.0
2024-09-28,ARI,747146,6,4.3333
2024-09-28,ATH,745203,5,4.3333
2024-09-28,ATL,747066,3,3.0
2024-09-28,BAL,745849,4,7.6667
2024-09-28,BOS,746902,4,4.6667
2024-09-28,CHC,746819,2,1.6667
2024-09-28,CHW,746414,2,4.0
2024-09-28,CIN,746819,3,3.0
2024-09-28,CLE,746578,5,5.0
2024-09-28,COL,746499,4,4.6667
2024-09-28,DET,746414,3,7.0
2024-09-28,HOU,746578,3,3.0
2024-09-28,KCR,747066,4,6.3333
2024-09-28,LAA,746171,5,4.0
2024-09-28,LAD,746499,1,4.0
2024-09-28,MIA,744878,1,4.0
2024-09-28,MIL,745931,5,8.0
2024-09-28,MIN,745849,4,6.0
2024-09-28,NYM,745931,4,3.6667
2024-09-28,NYY,745685,3,3.3333
2024-09-28,PHI,744799,2,1.6667
2024-09-28,PIT,745685,6,7.0
2024-09-28,SDP,747146,3,3.0
