date,team,home_away,opponent,runs_scored,runs_allowed,result,home_team_won,attendance,season,recency_weight
,BAL,Home,NYY,2.0,0.0,W,1.0,23184.0,,0.6
,BAL,Home,NYY,4.0,2.0,W,1.0,21949.0,,0.6
,BAL,Home,NYY,0.0,2.0,L,0.0,24180.0,,0.6
,BAL,Home,NYY,7.0,2.0,W,1.0,27299.0,,0.6
,BAL,@,CIN,3.0,0.0,W,0.0,25861.0,,0.6
,BAL,@,CIN,2.0,1.0,W,0.0,33202.0,,0.6
,BAL,@,CIN,11.0,1.0,W,0.0,31514.0,,0.6
,BAL,@,WSN,0.0,3.0,L,1.0,29542.0,,0.6
,BAL,@,WSN,7.0,6.0,W,0.0,34078.0,,0.6
,BAL,Home,ARI,4.0,2.0,W,1.0,27703.0,,0.6
,BAL,Home,ARI,5.0,4.0,W-wo,,27882.0,,0.6
,BAL,Home,ARI,2.0,9.0,L,0.0,31448.0,,0.6
,BAL,Home,TOR,2.0,3.0,L,0.0,24358.0,,0.6
,BAL,Home,TOR,3.0,2.0,W-wo,,29578.0,,0.6
,BAL,Home,SEA,9.0,2.0,W,1.0,38882.0,,0.6
,BAL,Home,SEA,3.0,4.0,L,0.0,19286.0,,0.6
,BAL,Home,SEA,6.0,3.0,W,1.0,30494.0,,0.6
,BAL,@,STL,3.0,6.0,L,1.0,35598.0,,0.6
,BAL,@,STL,1.0,3.0,L,1.0,32582.0,,0.6
,BAL,@,STL,4.0,5.0,L,1.0,33324.0,,0.6
,BAL,@,CHW,8.0,6.0,W,0.0,15843.0,,0.6
,BAL,@,CHW,6.0,4.0,W,0.0,18831.0,,0.6
,BAL,@,CHW,5.0,3.0,W,0.0,22283.0,,0.6
,BAL,@,CHW,4.0,1.0,W,0.0,14992.0,,0.6
,BAL,Home,BOS,11.0,3.0,W,1.0,40951.0,,0.6
,BAL,Home,BOS,3.0,8.0,L,0.0,17970.0,,0.6
,BAL,Home,BOS,6.0,1.0,W,1.0,18857.0,,0.6
,BAL,Home,TBR,3.0,1.0,W,1.0,27364.0,,0.6
,BAL,Home,TBR,9.0,5.0,W,1.0,36958.0,,0.6
,BAL,Home,TBR,3.0,4.0,L,0.0,32463.0,,0.6
,BAL,@,TOR,7.0,2.0,W,0.0,23842.0,,0.6
,BAL,@,TOR,10.0,1.0,W,0.0,28816.0,,0.6
,BAL,@,TOR,2.0,3.0,L-wo,,27929.0,,0.6
,BAL,@,TOR,5.0,6.0,L,1.0,39215.0,,0.6
,BAL,@,TBR,6.0,3.0,W,0.0,17882.0,,0.6
,BAL,@,TBR,5.0,0.0,W,0.0,20485.0,,0.6
,BAL,@,TBR,9.0,2.0,W,0.0,20386.0,,0.6
,BAL,@,TBR,5.0,2.0,W,0.0,14686.0,,0.6
,BAL,Home,ATL,4.0,0.0,W,1.0,24048.0,,0.6
,BAL,Home,ATL,4.0,2.0,W,1.0,24122.0,,0.6
,BAL,Home,ATL,3.0,6.0,L,0.0,33700.0,,0.6
,BAL,Home,PHI,3.0,5.0,L,0.0,43987.0,,0.6
,BAL,Home,PHI,6.0,2.0,W,1.0,44555.0,,0.6
,BAL,Home,PHI,8.0,3.0,W,1.0,44525.0,,0.6
,BAL,@,NYY,2.0,4.0,L,1.0,47429.0,,0.6
,BAL,@,NYY,7.0,6.0,W,0.0,47155.0,,0.6
,BAL,@,NYY,17.0,5.0,W,0.0,45456.0,,0.6
,BAL,@,HOU,11.0,14.0,L,1.0,38596.0,,0.6
,BAL,@,HOU,1.0,5.0,L,1.0,37107.0,,0.6
,BAL,@,HOU,1.0,8.0,L,1.0,37014.0,,0.6
,BAL,Home,CLE,2.0,3.0,L,0.0,20309.0,,0.6
,BAL,Home,CLE,8.0,10.0,L,0.0,18574.0,,0.6
,BAL,Home,CLE,4.0,2.0,W,1.0,17965.0,,0.6
,BAL,Home,TEX,11.0,2.0,W,1.0,29479.0,,0.6
,BAL,Home,TEX,2.0,1.0,W,1.0,27666.0,,0.6
,BAL,Home,TEX,6.0,5.0,W,1.0,44286.0,,0.6
,BAL,Home,TEX,2.0,11.0,L,0.0,23439.0,,0.6
,BAL,@,SEA,2.0,0.0,W,0.0,36173.0,,0.6
,BAL,@,SEA,4.0,1.0,W,0.0,37998.0,,0.6
,BAL,@,SEA,3.0,7.0,L,1.0,32347.0,,0.6
,BAL,@,OAK,3.0,2.0,W,0.0,9654.0,,0.6
,BAL,@,OAK,8.0,19.0,L,1.0,8526.0,,0.6
,BAL,@,OAK,6.0,3.0,W,0.0,14524.0,,0.6
,BAL,Home,CHC,2.0,9.0,L,0.0,30373.0,,0.6
,BAL,Home,CHC,0.0,4.0,L,0.0,20694.0,,0.6
,BAL,Home,CHC,0.0,8.0,L,0.0,22685.0,,0.6
,BAL,Home,NYY,1.0,4.0,L,0.0,39566.0,,0.6
,BAL,Home,NYY,1.0,6.0,L,0.0,44018.0,,0.6
,BAL,Home,NYY,6.0,5.0,W-wo,,39031.0,,0.6
,BAL,@,TEX,9.0,1.0,W,0.0,36336.0,,0.6
,BAL,@,TEX,8.0,4.0,W,0.0,38410.0,,0.6
,BAL,@,TEX,2.0,3.0,L,1.0,31808.0,,0.6
,BAL,@,MIA,3.0,6.0,L,1.0,10410.0,,0.6
,BAL,@,MIA,3.0,6.0,L,1.0,12127.0,,0.6
,BAL,@,MIA,7.0,6.0,W,0.0,17989.0,,0.6
,BAL,Home,SDP,4.0,6.0,L,0.0,43692.0,,0.6
,BAL,Home,SDP,4.0,9.0,L,0.0,30008.0,,0.6
,BAL,Home,SDP,8.0,6.0,W,1.0,38411.0,,0.6
,BAL,Home,TOR,11.0,5.0,W,1.0,,,0.6
,BAL,Home,TOR,4.0,8.0,L,0.0,22272.0,,0.6
,BAL,Home,TOR,6.0,2.0,W,1.0,21710.0,,0.6
,BAL,Home,TOR,10.0,4.0,W,1.0,25528.0,,0.6
,BAL,@,CLE,3.0,10.0,L,1.0,26194.0,,0.6
,BAL,@,CLE,4.0,8.0,L,1.0,35137.0,,0.6
,BAL,@,CLE,7.0,4.0,W,0.0,37251.0,,0.6
,BAL,@,CLE,9.0,5.0,W,0.0,33628.0,,0.6
,BAL,@,TOR,2.0,5.0,L,1.0,35051.0,,0.6
,BAL,@,TOR,7.0,3.0,W,0.0,37547.0,,0.6
,BAL,@,TOR,6.0,7.0,L,1.0,27910.0,,0.6
,BAL,@,TBR,4.0,1.0,W,0.0,20673.0,,0.6
,BAL,@,TBR,7.0,5.0,W,0.0,23898.0,,0.6
,BAL,@,TBR,1.0,2.0,L,1.0,16848.0,,0.6
,BAL,Home,WSN,3.0,9.0,L,0.0,28058.0,,0.6
,BAL,Home,WSN,4.0,1.0,W,1.0,26479.0,,0.6
,BAL,Home,BOS,5.0,1.0,W,1.0,25445.0,,0.6
,BAL,Home,BOS,10.0,12.0,L,0.0,34541.0,,0.6
,BAL,Home,BOS,1.0,5.0,L,0.0,38921.0,,0.6
,BAL,Home,BOS,4.0,2.0,W,1.0,27104.0,,0.6
,BAL,@,NYM,3.0,4.0,L-wo,,26874.0,,0.6
,BAL,@,NYM,9.0,5.0,W,0.0,34225.0,,0.6
,BAL,@,NYM,3.0,4.0,L-wo,,32871.0,,0.6
,BAL,Home,HOU,0.0,6.0,L,0.0,22212.0,,0.6
,BAL,Home,HOU,7.0,5.0,W,1.0,39578.0,,0.6
,BAL,Home,HOU,3.0,2.0,W,1.0,35302.0,,0.6
,BAL,Home,HOU,3.0,6.0,L,0.0,21654.0,,0.6
,BAL,@,LAD,3.0,2.0,W,0.0,52382.0,,0.6
,BAL,@,LAD,4.0,6.0,L,1.0,53290.0,,0.6
,BAL,@,LAD,3.0,6.0,L,1.0,53203.0,,0.6
,BAL,@,COL,5.0,3.0,W,0.0,30444.0,,0.6
,BAL,@,COL,5.0,7.0,L,1.0,38166.0,,0.6
,BAL,@,COL,6.0,1.0,W,0.0,32961.0,,0.6
,BAL,Home,CHW,13.0,3.0,W,1.0,35906.0,,0.6
,BAL,Home,CHW,9.0,0.0,W,1.0,15108.0,,0.6
,BAL,Home,CHW,1.0,8.0,L,0.0,17843.0,,0.6
,BAL,Home,TBR,2.0,0.0,W,1.0,25439.0,,0.6
,BAL,Home,TBR,1.0,7.0,L,0.0,34256.0,,0.6
,BAL,Home,TBR,0.0,2.0,L,0.0,29519.0,,0.6
,BAL,@,BOS,3.0,12.0,L,1.0,30600.0,,0.6
,BAL,@,BOS,5.0,3.0,W,0.0,30898.0,,0.6
,BAL,@,BOS,3.0,5.0,L-wo,,32448.0,,0.6
,BAL,@,DET,0.0,1.0,L,1.0,25253.0,,0.6
,BAL,@,DET,4.0,2.0,W,0.0,33513.0,,0.6
,BAL,@,DET,2.0,4.0,L,1.0,20643.0,,0.6
,BAL,Home,SFG,0.0,10.0,L,0.0,23967.0,,0.6
,BAL,Home,SFG,3.0,5.0,L,0.0,23856.0,,0.6
,BAL,Home,SFG,5.0,3.0,W-wo,,23181.0,,0.6
,BAL,Home,DET,7.0,1.0,W,1.0,33629.0,,0.6
,BAL,Home,DET,4.0,6.0,L,0.0,39647.0,,0.6
,BAL,Home,DET,3.0,4.0,L,0.0,44040.0,,0.6
,BAL,@,NYY,5.0,3.0,W,0.0,41149.0,,0.6
,BAL,@,NYY,9.0,7.0,W,0.0,41010.0,,0.6
,BAL,@,NYY,1.0,10.0,L,1.0,42022.0,,0.6
,BAL,@,MIN,7.0,2.0,W,0.0,26058.0,,0.6
,BAL,@,MIN,9.0,2.0,W,0.0,30558.0,,0.6
,BOS,@,SEA,6.0,4.0,W,0.0,45337.0,,0.6
,BOS,@,SEA,0.0,1.0,L,1.0,30013.0,,0.6
,BOS,@,SEA,3.0,4.0,L-wo,,32149.0,,0.6
,BOS,@,SEA,5.0,1.0,W,0.0,29331.0,,0.6
,BOS,@,OAK,9.0,0.0,W,0.0,6618.0,,0.6
,BOS,@,OAK,5.0,4.0,W,0.0,5112.0,,0.6
,BOS,@,OAK,1.0,0.0,W,0.0,6436.0,,0.6
,BOS,@,LAA,8.0,6.0,W,0.0,44714.0,,0.6
,BOS,@,LAA,1.0,2.0,L,1.0,44485.0,,0.6
,BOS,@,LAA,12.0,2.0,W,0.0,38917.0,,0.6
,BOS,Home,BAL,1.0,7.0,L,0.0,36093.0,,0.6
,BOS,Home,BAL,5.0,7.0,L,0.0,27936.0,,0.6
,BOS,Home,BAL,4.0,9.0,L,0.0,26230.0,,0.6
,BOS,Home,LAA,0.0,7.0,L,0.0,26106.0,,0.6
,BOS,Home,LAA,7.0,2.0,W,1.0,31878.0,,0.6
,BOS,Home,LAA,5.0,4.0,W,1.0,30792.0,,0.6
,BOS,Home,CLE,0.0,6.0,L,0.0,33008.0,,0.6
,BOS,Home,CLE,7.0,10.0,L,0.0,30133.0,,0.6
,BOS,Home,CLE,2.0,0.0,W,1.0,32024.0,,0.6
,BOS,Home,CLE,4.0,5.0,L,0.0,35494.0,,0.6
,BOS,@,PIT,8.0,1.0,W,0.0,17959.0,,0.6
,BOS,@,PIT,4.0,2.0,W,0.0,26025.0,,0.6
,BOS,@,PIT,6.0,1.0,W,0.0,18814.0,,0.6
,BOS,@,CLE,1.0,4.0,L,1.0,13543.0,,0.6
,BOS,@,CLE,8.0,0.0,W,0.0,13916.0,,0.6
,BOS,@,CLE,4.0,6.0,L,1.0,16082.0,,0.6
,BOS,Home,CHC,1.0,7.0,L,0.0,31801.0,,0.6
,BOS,Home,CHC,17.0,0.0,W,1.0,35169.0,,0.6
,BOS,Home,CHC,5.0,4.0,W-wo,,32052.0,,0.6
,BOS,Home,SFG,4.0,0.0,W,1.0,30027.0,,0.6
,BOS,Home,SFG,6.0,2.0,W,1.0,30787.0,,0.6
,BOS,Home,SFG,1.0,3.0,L,0.0,30065.0,,0.6
,BOS,@,MIN,2.0,5.0,L,1.0,24488.0,,0.6
,BOS,@,MIN,1.0,3.0,L,1.0,23587.0,,0.6
,BOS,@,MIN,9.0,2.0,W,0.0,29638.0,,0.6
,BOS,@,ATL,2.0,4.0,L,1.0,38142.0,,0.6
,BOS,@,ATL,0.0,5.0,L,1.0,37015.0,,0.6
,BOS,Home,WSN,1.0,5.0,L,0.0,31313.0,,0.6
,BOS,Home,WSN,4.0,2.0,W,1.0,30995.0,,0.6
,BOS,Home,WSN,3.0,2.0,W,1.0,29250.0,,0.6
,BOS,Home,TBR,3.0,5.0,L,0.0,28663.0,,0.6
,BOS,Home,TBR,5.0,4.0,W-wo,,32893.0,,0.6
,BOS,Home,TBR,3.0,4.0,L,0.0,30016.0,,0.6
,BOS,Home,TBR,5.0,7.0,L,0.0,31704.0,,0.6
,BOS,@,STL,6.0,10.0,L,1.0,37961.0,,0.6
,BOS,@,STL,2.0,7.0,L,1.0,40690.0,,0.6
,BOS,@,STL,11.0,3.0,W,0.0,39316.0,,0.6
,BOS,@,TBR,5.0,0.0,W,0.0,13489.0,,0.6
,BOS,@,TBR,5.0,2.0,W,0.0,12274.0,,0.6
,BOS,@,TBR,8.0,5.0,W,0.0,13095.0,,0.6
,BOS,Home,MIL,2.0,7.0,L,0.0,30992.0,,0.6
,BOS,Home,MIL,3.0,6.0,L,0.0,34822.0,,0.6
,BOS,Home,MIL,2.0,1.0,W,1.0,34078.0,,0.6
,BOS,@,BAL,3.0,11.0,L,1.0,40951.0,,0.6
,BOS,@,BAL,8.0,3.0,W,0.0,17970.0,,0.6
,BOS,@,BAL,1.0,6.0,L,1.0,18857.0,,0.6
,BOS,Home,DET,0.0,5.0,L,0.0,31077.0,,0.6
,BOS,Home,DET,7.0,3.0,W,1.0,31231.0,,0.6
,BOS,Home,DET,6.0,3.0,W,1.0,33806.0,,0.6
,BOS,Home,DET,4.0,8.0,L,0.0,34662.0,,0.6
,BOS,Home,ATL,3.0,8.0,L,0.0,34628.0,,0.6
,BOS,Home,ATL,9.0,0.0,W,1.0,33760.0,,0.6
,BOS,@,CHW,14.0,2.0,W,0.0,15568.0,,0.6
,BOS,@,CHW,2.0,7.0,L,1.0,19684.0,,0.6
,BOS,@,CHW,1.0,6.0,L,1.0,26248.0,,0.6
,BOS,@,CHW,6.0,4.0,W,0.0,21055.0,,0.6
,BOS,Home,PHI,1.0,4.0,L,0.0,35004.0,,0.6
,BOS,Home,PHI,8.0,6.0,W,1.0,33236.0,,0.6
,BOS,Home,PHI,9.0,3.0,W,1.0,34007.0,,0.6
,BOS,Home,NYY,1.0,8.0,L,0.0,35024.0,,0.6
,BOS,Home,NYY,8.0,4.0,W,1.0,36673.0,,0.6
,BOS,Home,NYY,9.0,3.0,W,1.0,36718.0,,0.6
,BOS,@,TOR,7.0,3.0,W,0.0,29907.0,,0.6
,BOS,@,TOR,4.0,3.0,W,0.0,38595.0,,0.6
,BOS,@,TOR,7.0,3.0,W,0.0,38906.0,,0.6
,BOS,@,CIN,2.0,5.0,L,1.0,37146.0,,0.6
,BOS,@,CIN,4.0,3.0,W,0.0,31803.0,,0.6
,BOS,@,CIN,7.0,4.0,W,0.0,29199.0,,0.6
,BOS,Home,TOR,7.0,6.0,W-wo,,35856.0,,0.6
,BOS,Home,TOR,4.0,9.0,L,0.0,34546.0,,0.6
,BOS,Home,TOR,1.0,4.0,L,0.0,34756.0,,0.6
,BOS,Home,SDP,2.0,9.0,L,0.0,33540.0,,0.6
,BOS,Home,SDP,1.0,11.0,L,0.0,33003.0,,0.6
,BOS,Home,SDP,4.0,1.0,W,1.0,30665.0,,0.6
,BOS,@,MIA,8.0,3.0,W,0.0,14676.0,,0.6
,BOS,@,MIA,7.0,2.0,W,0.0,20285.0,,0.6
,BOS,@,MIA,6.0,5.0,W,0.0,20539.0,,0.6
,BOS,@,NYY,5.0,3.0,W,0.0,47158.0,,0.6
,BOS,@,NYY,4.0,14.0,L,1.0,45504.0,,0.6
,BOS,@,NYY,3.0,0.0,W,0.0,45250.0,,0.6
,BOS,Home,OAK,12.0,9.0,W,1.0,31826.0,,0.6
,BOS,Home,OAK,2.0,5.0,L,0.0,32935.0,,0.6
,BOS,Home,OAK,7.0,0.0,W,1.0,33512.0,,0.6
,BOS,Home,KCR,1.0,6.0,L,0.0,34894.0,,0.6
,BOS,Home,KCR,5.0,0.0,W,1.0,32378.0,,0.6
,BOS,Home,KCR,5.0,4.0,W,1.0,35351.0,,0.6
,BOS,@,LAD,1.0,4.0,L,1.0,51562.0,,0.6
,BOS,@,LAD,6.0,7.0,L-wo,,48129.0,,0.6
,BOS,@,LAD,6.0,9.0,L,1.0,50824.0,,0.6
,BOS,@,COL,8.0,9.0,L-wo,,35261.0,,0.6
,BOS,@,COL,6.0,0.0,W,0.0,36553.0,,0.6
,BOS,@,COL,7.0,20.0,L,1.0,36579.0,,0.6
,BOS,Home,NYY,9.0,7.0,W,1.0,36661.0,,0.6
,BOS,Home,NYY,8.0,11.0,L,0.0,36711.0,,0.6
,BOS,Home,NYY,2.0,8.0,L,0.0,36410.0,,0.6
,BOS,Home,SEA,14.0,7.0,W,1.0,35007.0,,0.6
,BOS,Home,SEA,6.0,10.0,L,0.0,36592.0,,0.6
,BOS,Home,SEA,3.0,2.0,W-wo,,34643.0,,0.6
,BOS,@,TEX,11.0,6.0,W,0.0,35669.0,,0.6
,BOS,@,TEX,4.0,7.0,L,1.0,39414.0,,0.6
,BOS,@,TEX,7.0,2.0,W,0.0,34532.0,,0.6
,BOS,@,KCR,9.0,5.0,W,0.0,20087.0,,0.6
,BOS,@,KCR,6.0,5.0,W,0.0,21386.0,,0.6
,BOS,@,KCR,4.0,8.0,L,1.0,16550.0,,0.6
,BOS,Home,HOU,4.0,8.0,L,0.0,32898.0,,0.6
,BOS,Home,HOU,4.0,5.0,L,0.0,35443.0,,0.6
,BOS,Home,HOU,2.0,10.0,L,0.0,31762.0,,0.6
,BOS,Home,TEX,5.0,4.0,W-wo,,35715.0,,0.6
,BOS,Home,TEX,9.0,4.0,W,1.0,34522.0,,0.6
,BOS,Home,TEX,7.0,9.0,L,0.0,35366.0,,0.6
,BOS,@,BAL,1.0,5.0,L,1.0,25445.0,,0.6
,BOS,@,BAL,12.0,10.0,W,0.0,34541.0,,0.6
,BOS,@,BAL,5.0,1.0,W,0.0,38921.0,,0.6
,BOS,@,BAL,2.0,4.0,L,1.0,27104.0,,0.6
,BOS,@,HOU,4.0,5.0,L-wo,,33409.0,,0.6
,BOS,@,HOU,6.0,5.0,W,0.0,34436.0,,0.6
,BOS,@,HOU,4.0,1.0,W,0.0,31954.0,,0.6
,BOS,Home,ARI,2.0,12.0,L,0.0,32016.0,,0.6
,BOS,Home,ARI,1.0,4.0,L,0.0,35528.0,,0.6
,BOS,Home,ARI,5.0,7.0,L,0.0,31453.0,,0.6
,BOS,Home,TOR,3.0,7.0,L,0.0,29097.0,,0.6
,BOS,Home,TOR,6.0,3.0,W,1.0,29634.0,,0.6
,BOS,Home,TOR,3.0,0.0,W,1.0,32809.0,,0.6
,BOS,Home,TOR,0.0,2.0,L,0.0,31712.0,,0.6
,BOS,@,DET,7.0,5.0,W,0.0,25207.0,,0.6
,BOS,@,DET,1.0,2.0,L,1.0,34355.0,,0.6
,BOS,@,DET,1.0,4.0,L,1.0,30173.0,,0.6
,BOS,@,NYM,1.0,4.0,L,1.0,35064.0,,0.6
,BOS,@,NYM,2.0,7.0,L,1.0,29400.0,,0.6
,BOS,@,NYM,3.0,8.0,L,1.0,26270.0,,0.6
,BOS,Home,CHW,3.0,1.0,W,1.0,32625.0,,0.6
,BOS,Home,CHW,7.0,5.0,W,1.0,31691.0,,0.6
,BOS,Home,CHW,2.0,7.0,L,0.0,29110.0,,0.6
,BOS,Home,BAL,12.0,3.0,W,1.0,30600.0,,0.6
,BOS,Home,BAL,3.0,5.0,L,0.0,30898.0,,0.6
,BOS,Home,BAL,5.0,3.0,W-wo,,32448.0,,0.6
,BOS,@,NYY,1.0,2.0,L-wo,,40229.0,,0.6
,BOS,@,NYY,4.0,5.0,L,1.0,45292.0,,0.6
,BOS,@,NYY,7.0,1.0,W,0.0,46378.0,,0.6
,BOS,@,NYY,2.0,5.0,L,1.0,45552.0,,0.6
,BOS,@,TBR,3.0,8.0,L,1.0,12169.0,,0.6
,BOS,@,TBR,2.0,1.0,W,0.0,12153.0,,0.6
,BOS,@,TBR,0.0,2.0,L,1.0,13120.0,,0.6
,BOS,Home,MIN,2.0,4.0,L,0.0,33052.0,,0.6
,BOS,Home,MIN,8.0,1.0,W,1.0,32307.0,,0.6
,BOS,Home,MIN,9.0,3.0,W,1.0,31941.0,,0.6
,BOS,@,TOR,4.0,1.0,W,0.0,22254.0,,0.6
,BOS,@,TOR,6.0,5.0,W,0.0,29178.0,,0.6
,BOS,@,TOR,1.0,6.0,L,1.0,27694.0,,0.6
,BOS,Home,TBR,1.0,2.0,L,0.0,33694.0,,0.6
,BOS,Home,TBR,2.0,7.0,L,0.0,35333.0,,0.6
,CHC,@,TEX,3.0,4.0,L-wo,,42130.0,,0.6
,CHC,@,TEX,2.0,11.0,L,1.0,37570.0,,0.6
,CHC,@,TEX,9.0,5.0,W,0.0,32078.0,,0.6
,CHC,Home,COL,5.0,0.0,W,1.0,40072.0,,0.6
,CHC,Home,COL,12.0,2.0,W,1.0,26555.0,,0.6
,CHC,Home,COL,9.0,8.0,W,1.0,25900.0,,0.6
,CHC,Home,LAD,9.0,7.0,W,1.0,34981.0,,0.6
,CHC,Home,LAD,1.0,4.0,L,0.0,41040.0,,0.6
,CHC,Home,LAD,8.0,1.0,W,1.0,38322.0,,0.6
,CHC,@,SDP,8.0,9.0,L,1.0,33864.0,,0.6
,CHC,@,SDP,5.0,1.0,W,0.0,35171.0,,0.6
,CHC,@,SDP,2.0,10.0,L,1.0,39048.0,,0.6
,CHC,@,SEA,2.0,4.0,L,1.0,33500.0,,0.6
,CHC,@,SEA,4.0,1.0,W,0.0,38104.0,,0.6
,CHC,@,SEA,3.0,2.0,W,0.0,32423.0,,0.6
,CHC,@,ARI,3.0,2.0,W,0.0,24468.0,,0.6
,CHC,@,ARI,11.0,12.0,L-wo,,26426.0,,0.6
,CHC,@,ARI,5.0,3.0,W,0.0,26567.0,,0.6
,CHC,Home,MIA,8.0,3.0,W,1.0,29595.0,,0.6
,CHC,Home,MIA,2.0,3.0,L,0.0,36379.0,,0.6
,CHC,Home,MIA,5.0,3.0,W,1.0,32386.0,,0.6
,CHC,Home,MIA,3.0,6.0,L,0.0,36067.0,,0.6
,CHC,Home,HOU,7.0,2.0,W,1.0,30643.0,,0.6
,CHC,Home,HOU,4.0,3.0,W,1.0,32327.0,,0.6
,CHC,Home,HOU,3.0,1.0,W,1.0,29876.0,,0.6
,CHC,@,BOS,7.0,1.0,W,0.0,31801.0,,0.6
,CHC,@,BOS,0.0,17.0,L,1.0,35169.0,,0.6
,CHC,@,BOS,4.0,5.0,L-wo,,32052.0,,0.6
,CHC,@,NYM,3.0,1.0,W,0.0,25046.0,,0.6
,CHC,@,NYM,2.0,4.0,L,1.0,22880.0,,0.6
,CHC,@,NYM,1.0,0.0,W,0.0,22485.0,,0.6
,CHC,@,NYM,6.0,7.0,L-wo,,22224.0,,0.6
,CHC,Home,MIL,1.0,3.0,L,0.0,33557.0,,0.6
,CHC,Home,MIL,6.0,5.0,W,1.0,40505.0,,0.6
,CHC,Home,MIL,5.0,0.0,W,1.0,39299.0,,0.6
,CHC,Home,SDP,3.0,6.0,L,0.0,35560.0,,0.6
,CHC,Home,SDP,3.0,2.0,W-wo,,38133.0,,0.6
,CHC,Home,SDP,0.0,3.0,L,0.0,30138.0,,0.6
,CHC,@,PIT,7.0,2.0,W,0.0,16454.0,,0.6
,CHC,@,PIT,9.0,10.0,L,1.0,34924.0,,0.6
,CHC,@,PIT,5.0,4.0,W,0.0,18554.0,,0.6
,CHC,@,ATL,0.0,2.0,L,1.0,34582.0,,0.6
,CHC,@,ATL,0.0,7.0,L,1.0,37357.0,,0.6
,CHC,@,ATL,7.0,1.0,W,0.0,36623.0,,0.6
,CHC,Home,PIT,4.0,5.0,L,0.0,36202.0,,0.6
,CHC,Home,PIT,3.0,9.0,L,0.0,35372.0,,0.6
,CHC,Home,PIT,1.0,0.0,W-wo,,39857.0,,0.6
,CHC,Home,PIT,2.0,3.0,L,0.0,39008.0,,0.6
,CHC,Home,ATL,4.0,3.0,W-wo,,36121.0,,0.6
,CHC,Home,ATL,2.0,9.0,L,0.0,37584.0,,0.6
,CHC,Home,ATL,0.0,3.0,L,0.0,35646.0,,0.6
,CHC,@,STL,6.0,7.0,L,1.0,45071.0,,0.6
,CHC,@,STL,3.0,4.0,L,1.0,40892.0,,0.6
,CHC,@,MIL,1.0,5.0,L,1.0,41882.0,,0.6
,CHC,@,MIL,6.0,3.0,W,0.0,24076.0,,0.6
,CHC,@,MIL,6.0,10.0,L,1.0,26695.0,,0.6
,CHC,@,MIL,4.0,6.0,L,1.0,33219.0,,0.6
,CHC,Home,CIN,4.0,5.0,L,0.0,36281.0,,0.6
,CHC,Home,CIN,7.0,5.0,W,1.0,36430.0,,0.6
,CHC,Home,CIN,2.0,5.0,L,0.0,38129.0,,0.6
,CHC,Home,CHW,7.0,6.0,W,1.0,38397.0,,0.6
,CHC,Home,CHW,7.0,6.0,W-wo,,40073.0,,0.6
,CHC,@,CIN,4.0,8.0,L,1.0,25601.0,,0.6
,CHC,@,CIN,2.0,3.0,L,1.0,37501.0,,0.6
,CHC,@,CIN,3.0,4.0,L,1.0,40274.0,,0.6
,CHC,@,CIN,4.0,2.0,W,0.0,32737.0,,0.6
,CHC,@,TBR,2.0,5.0,L-wo,,15192.0,,0.6
,CHC,@,TBR,4.0,3.0,W,0.0,16927.0,,0.6
,CHC,@,TBR,2.0,3.0,L,1.0,19679.0,,0.6
,CHC,Home,STL,0.0,3.0,L,0.0,40160.0,,0.6
,CHC,Home,STL,5.0,1.0,W,1.0,40088.0,,0.6
,CHC,Home,STL,1.0,2.0,L,0.0,39118.0,,0.6
,CHC,Home,SFG,6.0,7.0,L,0.0,36048.0,,0.6
,CHC,Home,SFG,5.0,2.0,W,1.0,36297.0,,0.6
,CHC,Home,SFG,6.0,5.0,W,1.0,37673.0,,0.6
,CHC,Home,NYM,1.0,11.0,L,0.0,37037.0,,0.6
,CHC,Home,NYM,8.0,1.0,W,1.0,39319.0,,0.6
,CHC,Home,NYM,2.0,5.0,L,0.0,39417.0,,0.6
,CHC,@,SFG,4.0,5.0,L-wo,,30701.0,,0.6
,CHC,@,SFG,1.0,5.0,L,1.0,30368.0,,0.6
,CHC,@,SFG,3.0,4.0,L,1.0,30893.0,,0.6
,CHC,@,SFG,5.0,3.0,W,0.0,31535.0,,0.6
,CHC,@,MIL,2.0,4.0,L,1.0,39298.0,,0.6
,CHC,@,MIL,5.0,3.0,W,0.0,42238.0,,0.6
,CHC,@,MIL,1.0,7.0,L,1.0,42658.0,,0.6
,CHC,Home,PHI,4.0,6.0,L,0.0,38670.0,,0.6
,CHC,Home,PHI,3.0,5.0,L,0.0,36692.0,,0.6
,CHC,Home,PHI,10.0,2.0,W,1.0,40143.0,,0.6
,CHC,Home,LAA,5.0,1.0,W,1.0,36948.0,,0.6
,CHC,Home,LAA,0.0,7.0,L,0.0,36420.0,,0.6
,CHC,Home,LAA,5.0,0.0,W,1.0,34355.0,,0.6
,CHC,@,BAL,9.0,2.0,W,0.0,30373.0,,0.6
,CHC,@,BAL,4.0,0.0,W,0.0,20694.0,,0.6
,CHC,@,BAL,8.0,0.0,W,0.0,22685.0,,0.6
,CHC,@,STL,5.0,1.0,W,0.0,40667.0,,0.6
,CHC,@,STL,3.0,11.0,L,1.0,39129.0,,0.6
,CHC,@,STL,4.0,5.0,L,1.0,43827.0,,0.6
,CHC,@,STL,8.0,3.0,W,0.0,39314.0,,0.6
,CHC,Home,ARI,2.0,5.0,L,0.0,40691.0,,0.6
